0.85,-0.17,8.82,0.00,0.01,-0.01,29.74
0.85,-0.17,8.81,0.00,0.01,-0.01,29.57
0.85,-0.17,8.81,0.00,0.01,-0.01,29.57
0.86,-0.16,8.82,0.00,0.01,-0.01,29.57
0.87,-0.17,8.82,0.00,0.01,-0.01,29.57
0.85,-0.17,8.83,0.00,0.01,-0.01,29.56
0.86,-0.17,8.82,0.00,0.01,-0.01,29.57
0.87,-0.16,8.83,0.00,0.01,-0.01,29.56
0.85,-0.17,8.82,0.00,0.01,-0.01,29.57
0.87,-0.16,8.81,0.00,0.01,-0.01,29.56
0.86,-0.16,8.81,0.00,0.01,-0.01,29.56
0.86,-0.16,8.83,0.00,0.01,-0.01,29.56
0.86,-0.16,8.81,0.00,0.01,-0.01,29.57
0.85,-0.17,8.81,0.00,0.01,-0.01,29.56
0.85,-0.15,8.82,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.16,8.84,0.00,0.01,-0.01,29.55
0.85,-0.17,8.82,0.00,0.01,-0.01,29.55
0.87,-0.17,8.83,0.00,0.01,-0.01,29.56
0.86,-0.17,8.82,0.00,0.01,-0.01,29.56
0.85,-0.17,8.83,0.00,0.01,-0.01,29.55
0.86,-0.18,8.83,0.00,0.01,-0.01,29.56
0.86,-0.17,8.82,0.00,0.01,-0.01,29.56
0.85,-0.17,8.82,0.00,0.01,-0.01,29.56
0.86,-0.17,8.81,0.00,0.01,-0.01,29.56
0.85,-0.17,8.82,0.00,0.01,-0.01,29.56
0.85,-0.17,8.82,0.00,0.01,-0.01,29.56
0.86,-0.17,8.82,0.00,0.01,-0.01,29.56
0.87,-0.17,8.83,0.00,0.01,-0.01,29.57
0.85,-0.17,8.81,0.00,0.01,-0.01,29.56
0.87,-0.17,8.82,0.00,0.01,-0.01,29.55
0.85,-0.16,8.82,0.00,0.01,-0.01,29.56
0.85,-0.17,8.82,0.00,0.01,-0.01,29.56
0.86,-0.16,8.81,0.00,0.01,-0.01,29.56
0.85,-0.16,8.83,0.00,0.01,-0.01,29.56
0.85,-0.16,8.82,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.56
0.86,-0.17,8.83,0.00,0.01,-0.01,29.57
0.86,-0.17,8.82,0.00,0.01,-0.01,29.55
0.85,-0.16,8.81,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.17,8.80,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.16,8.82,0.00,0.01,-0.01,29.54
0.86,-0.16,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.16,8.82,0.00,0.01,-0.01,29.55
0.85,-0.17,8.81,0.00,0.01,-0.01,29.53
0.85,-0.16,8.83,0.00,0.01,-0.01,29.55
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.17,8.83,0.00,0.01,-0.01,29.54
0.86,-0.16,8.82,0.00,0.01,-0.01,29.54
0.85,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.18,8.83,0.00,0.01,-0.01,29.54
0.86,-0.16,8.83,0.00,0.01,-0.01,29.54
0.85,-0.17,8.83,0.00,0.01,-0.01,29.54
0.86,-0.16,8.81,0.00,0.01,-0.01,29.54
0.86,-0.17,8.84,0.00,0.01,-0.01,29.54
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.80,0.00,0.01,-0.01,29.54
0.86,-0.17,8.82,0.00,0.01,-0.01,29.53
0.86,-0.17,8.83,0.00,0.01,-0.01,29.54
0.86,-0.16,8.83,0.00,0.01,-0.01,29.54
0.87,-0.16,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.17,8.85,0.00,0.01,-0.01,29.54
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.86,-0.17,8.83,0.00,0.01,-0.01,29.54
0.84,-0.16,8.82,0.00,0.01,-0.01,29.54
0.85,-0.17,8.81,0.00,0.01,-0.01,29.54
0.86,-0.16,8.82,0.00,0.01,-0.01,29.53
0.86,-0.16,8.81,0.00,0.01,-0.01,29.53
0.85,-0.17,8.84,0.00,0.01,-0.01,29.53
0.86,-0.17,8.82,0.00,0.01,-0.01,29.54
0.86,-0.17,8.83,0.00,0.01,-0.01,29.54
0.86,-0.18,8.82,0.00,0.01,-0.01,29.54
0.86,-0.18,8.83,0.00,0.01,-0.01,29.54
0.85,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.18,8.83,0.00,0.01,-0.01,29.53
0.85,-0.16,8.82,0.00,0.01,-0.01,29.54
0.85,-0.17,8.82,0.00,0.01,-0.01,29.54
0.85,-0.17,8.81,0.00,0.01,-0.01,29.53
0.84,-0.17,8.81,0.00,0.01,-0.01,29.54
0.87,-0.17,8.82,0.00,0.01,-0.01,29.53
0.86,-0.17,8.81,0.00,0.01,-0.01,29.54
0.85,-0.17,8.82,0.00,0.01,-0.01,29.53
0.85,-0.17,8.82,0.00,0.01,-0.01,29.54
0.85,-0.16,8.82,0.00,0.01,-0.01,29.53
0.85,-0.17,8.82,0.00,0.01,-0.00,29.53
0.86,-0.17,8.81,0.00,0.01,-0.01,29.53
0.86,-0.16,8.80,0.00,0.01,-0.01,29.54
0.85,-0.18,8.82,0.00,0.01,-0.01,29.53
0.86,-0.16,8.83,0.00,0.01,-0.01,29.53
0.85,-0.18,8.81,0.00,0.01,-0.01,29.53
0.87,-0.16,8.81,0.00,0.01,-0.01,29.52
0.86,-0.17,8.82,0.00,0.01,-0.01,29.53
0.86,-0.17,8.82,0.00,0.01,-0.01,29.53
0.86,-0.18,8.82,0.00,0.01,-0.01,29.53
0.84,-0.17,8.82,0.00,0.01,-0.01,29.53
0.87,-0.16,8.82,0.00,0.01,-0.01,29.53
0.85,-0.17,8.84,0.00,0.01,-0.01,29.54
0.85,-0.17,8.81,0.00,0.01,-0.01,29.52
0.86,-0.16,8.81,0.00,0.01,-0.01,29.53
0.85,-0.17,8.82,0.00,0.01,-0.01,29.54
0.85,-0.16,8.80,0.00,0.01,-0.01,29.53
0.86,-0.16,8.81,0.00,0.01,-0.01,29.52
0.85,-0.16,8.81,0.00,0.01,-0.01,29.53
0.86,-0.17,8.81,0.00,0.01,-0.01,29.52
0.85,-0.17,8.82,0.00,0.01,-0.01,29.53
0.85,-0.17,8.82,0.00,0.01,-0.01,29.52
0.87,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.84,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.16,8.82,0.00,0.01,-0.01,29.51
0.86,-0.17,8.80,0.00,0.01,-0.01,29.51
0.86,-0.16,8.82,0.00,0.01,-0.01,29.52
0.85,-0.17,8.83,0.00,0.01,-0.01,29.50
0.86,-0.17,8.83,0.00,0.01,-0.01,29.50
0.86,-0.17,8.80,0.00,0.01,-0.01,29.51
0.85,-0.17,8.81,0.00,0.01,-0.01,29.50
0.85,-0.17,8.82,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.86,-0.17,8.81,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.85,-0.16,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.81,0.00,0.01,-0.01,29.51
0.86,-0.16,8.82,0.00,0.01,-0.01,29.50
0.85,-0.17,8.81,0.00,0.01,-0.01,29.52
0.85,-0.17,8.81,0.00,0.01,-0.01,29.52
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.82,0.00,0.01,-0.01,29.51
0.86,-0.16,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.80,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.85,-0.17,8.81,0.00,0.01,-0.00,29.52
0.85,-0.17,8.83,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.52
0.85,-0.17,8.83,0.00,0.01,-0.01,29.51
0.85,-0.16,8.82,0.00,0.01,-0.01,29.50
0.85,-0.16,8.81,0.00,0.01,-0.01,29.50
0.85,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.83,0.00,0.01,-0.01,29.50
0.85,-0.16,8.82,0.00,0.01,-0.01,29.51
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.85,-0.17,8.80,0.00,0.01,-0.01,29.50
0.86,-0.16,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.81,0.00,0.01,-0.01,29.49
0.86,-0.16,8.81,0.00,0.01,-0.01,29.49
0.85,-0.16,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.16,8.83,0.00,0.01,-0.01,29.50
0.84,-0.16,8.82,0.00,0.01,-0.01,29.49
0.85,-0.17,8.83,0.00,0.01,-0.01,29.49
0.85,-0.17,8.83,0.00,0.01,-0.01,29.50
0.85,-0.17,8.82,0.00,0.01,-0.01,29.49
0.86,-0.16,8.82,0.00,0.01,-0.01,29.50
0.85,-0.17,8.82,0.00,0.01,-0.01,29.49
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.16,8.81,0.00,0.01,-0.01,29.50
0.85,-0.17,8.81,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.81,0.00,0.01,-0.01,29.50
0.86,-0.16,8.82,0.00,0.01,-0.01,29.50
0.85,-0.16,8.82,0.00,0.01,-0.01,29.49
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.85,-0.17,8.83,0.00,0.01,-0.01,29.50
0.85,-0.16,8.80,0.00,0.01,-0.01,29.50
0.86,-0.17,8.81,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.87,-0.17,8.83,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.82,0.00,0.01,-0.01,29.51
0.85,-0.17,8.82,0.00,0.01,-0.01,29.50
0.86,-0.17,8.83,0.00,0.01,-0.01,29.50
0.85,-0.18,8.82,0.00,0.01,-0.01,29.49
0.86,-0.17,8.81,0.00,0.01,-0.01,29.49
0.84,-0.18,8.83,0.00,0.01,-0.01,29.50
0.86,-0.17,8.81,0.00,0.01,-0.01,29.49
0.86,-0.17,8.83,0.00,0.01,-0.01,29.48
0.86,-0.16,8.80,0.00,0.01,-0.01,29.49
0.87,-0.16,8.81,0.00,0.01,-0.01,29.48
0.87,-0.18,8.81,0.00,0.01,-0.01,29.49
0.85,-0.15,8.82,0.00,0.01,-0.01,29.49
0.87,-0.17,8.83,0.00,0.01,-0.01,29.48
0.86,-0.16,8.82,0.00,0.01,-0.01,29.48
0.85,-0.18,8.81,0.00,0.01,-0.01,29.49
0.86,-0.16,8.84,0.00,0.01,-0.01,29.48
0.84,-0.17,8.84,0.00,0.01,-0.01,29.49
0.86,-0.17,8.82,0.00,0.01,-0.01,29.48
0.86,-0.17,8.83,0.00,0.01,-0.01,29.49
0.86,-0.18,8.81,0.00,0.01,-0.01,29.49
0.87,-0.15,8.83,0.00,0.01,-0.00,29.49
0.86,-0.17,8.80,0.00,0.01,-0.01,29.49
0.87,-0.17,8.81,0.00,0.01,-0.01,29.50
0.84,-0.16,8.82,0.00,0.01,-0.01,29.49
0.86,-0.16,8.81,0.00,0.01,-0.01,29.49
0.88,-0.17,8.83,0.00,0.01,-0.01,29.49
0.85,-0.17,8.83,0.00,0.01,-0.01,29.49
0.86,-0.17,8.80,0.00,0.01,-0.01,29.49
0.87,-0.18,8.81,0.00,0.01,-0.01,29.48
0.85,-0.17,8.83,0.00,0.01,-0.01,29.49
0.85,-0.18,8.83,0.00,0.01,-0.01,29.48
0.87,-0.16,8.82,0.00,0.01,-0.01,29.49
0.84,-0.18,8.81,0.00,0.01,-0.01,29.48
0.86,-0.17,8.82,0.00,0.01,-0.01,29.48
0.87,-0.17,8.79,0.00,0.01,-0.01,29.48
0.84,-0.17,8.83,0.00,0.01,-0.01,29.48
0.88,-0.16,8.80,0.00,0.01,-0.01,29.48
0.86,-0.17,8.81,0.00,0.01,-0.01,29.47
0.85,-0.17,8.82,0.00,0.01,-0.01,29.48
0.88,-0.17,8.81,0.00,0.01,-0.00,29.48
0.85,-0.17,8.82,0.00,0.01,-0.01,29.48
0.84,-0.18,8.82,0.00,0.01,-0.01,29.48
0.86,-0.18,8.83,0.00,0.01,-0.01,29.48
0.85,-0.16,8.81,0.00,0.01,-0.01,29.48
0.83,-0.18,8.82,0.00,0.01,-0.00,29.48
0.89,-0.16,8.78,0.00,0.01,-0.00,29.47
0.85,-0.18,8.83,0.00,0.01,-0.01,29.47
0.83,-0.15,8.83,0.00,0.01,-0.01,29.47
0.89,-0.17,8.81,0.00,0.01,-0.01,29.48
0.85,-0.17,8.83,0.00,0.01,-0.01,29.48
0.85,-0.17,8.84,0.00,0.01,-0.01,29.49
0.87,-0.17,8.81,0.00,0.01,-0.01,29.48
0.86,-0.16,8.81,0.00,0.01,-0.01,29.48
0.85,-0.17,8.80,0.00,0.01,-0.01,29.48
0.87,-0.16,8.82,0.00,0.01,-0.01,29.49
0.83,-0.17,8.82,0.00,0.01,-0.01,29.48
0.86,-0.17,8.81,0.00,0.01,-0.01,29.47
0.85,-0.16,8.79,0.00,0.01,-0.01,29.48
0.84,-0.18,8.83,0.00,0.01,-0.01,29.48
0.86,-0.16,8.83,0.00,0.01,-0.01,29.48
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.85,-0.17,8.85,0.00,0.01,-0.01,29.48
0.88,-0.17,8.83,0.00,0.01,-0.01,29.47
0.85,-0.16,8.81,0.00,0.01,-0.01,29.48
0.85,-0.17,8.82,0.00,0.01,-0.01,29.49
0.87,-0.17,8.81,0.00,0.01,-0.01,29.48
0.85,-0.17,8.81,0.00,0.01,-0.01,29.48
0.87,-0.17,8.82,0.00,0.01,-0.01,29.47
0.87,-0.15,8.83,0.00,0.01,-0.01,29.47
0.85,-0.17,8.77,0.00,0.01,-0.01,29.47
0.85,-0.17,8.80,0.00,0.01,-0.01,29.48
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.85,-0.17,8.83,0.00,0.01,-0.01,29.47
0.86,-0.16,8.82,0.00,0.01,-0.00,29.46
0.86,-0.16,8.82,0.00,0.01,-0.01,29.48
0.85,-0.17,8.81,0.00,0.01,-0.01,29.47
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.86,-0.17,8.82,0.00,0.01,-0.01,29.47
0.85,-0.16,8.79,0.00,0.01,-0.01,29.47
0.86,-0.17,8.82,0.00,0.01,-0.01,29.46
0.83,-0.13,8.83,0.00,0.01,-0.00,29.47
0.87,-0.21,8.84,0.00,0.01,-0.01,29.46
0.86,-0.12,8.82,0.00,0.01,-0.01,29.46
0.84,-0.19,8.83,0.00,0.01,-0.01,29.46
0.88,-0.13,8.80,0.00,0.01,-0.01,29.47
0.84,-0.19,8.84,0.00,0.01,-0.01,29.47
0.85,-0.15,8.82,0.00,0.01,-0.01,29.47
0.88,-0.19,8.81,0.00,0.01,-0.01,29.46
0.85,-0.16,8.78,0.00,0.01,-0.01,29.46
0.86,-0.17,8.81,0.00,0.01,-0.01,29.46
0.87,-0.16,8.82,0.00,0.01,-0.01,29.46
0.84,-0.17,8.84,0.00,0.01,-0.01,29.46
0.86,-0.16,8.81,0.00,0.01,-0.01,29.45
0.86,-0.17,8.82,0.00,0.01,-0.01,29.46
0.85,-0.16,8.80,0.00,0.01,-0.01,29.45
0.87,-0.18,8.82,0.00,0.01,-0.01,29.47
0.85,-0.16,8.80,0.00,0.01,-0.01,29.46
0.87,-0.18,8.84,0.00,0.01,-0.01,29.45
0.85,-0.15,8.80,0.00,0.01,-0.01,29.45
0.87,-0.18,8.82,0.00,0.01,-0.01,29.47
0.86,-0.16,8.82,0.00,0.01,-0.01,29.46
0.86,-0.17,8.83,0.00,0.01,-0.01,29.45
0.85,-0.16,8.81,0.00,0.01,-0.01,29.47
0.86,-0.18,8.84,0.00,0.01,-0.01,29.46
0.86,-0.17,8.83,0.00,0.01,-0.01,29.46
0.87,-0.17,8.82,0.00,0.01,-0.01,29.47
0.86,-0.17,8.82,0.00,0.01,-0.01,29.46
0.85,-0.17,8.81,0.00,0.01,-0.01,29.46
0.86,-0.17,8.82,0.00,0.01,-0.01,29.45
0.85,-0.16,8.81,0.00,0.01,-0.01,29.44
0.86,-0.17,8.82,0.00,0.01,-0.01,29.46
0.86,-0.17,8.84,0.00,0.01,-0.01,29.46
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.85,-0.17,8.83,0.00,0.01,-0.01,29.46
0.86,-0.17,8.83,0.00,0.01,-0.01,29.47
0.85,-0.16,8.81,0.00,0.01,-0.01,29.46
0.86,-0.16,8.83,0.00,0.01,-0.01,29.47
0.86,-0.17,8.83,0.00,0.01,-0.01,29.46
0.86,-0.16,8.83,0.00,0.01,-0.01,29.47
0.86,-0.17,8.84,0.00,0.01,-0.01,29.46
0.85,-0.16,8.82,0.00,0.01,-0.01,29.46
0.86,-0.17,8.81,0.00,0.01,-0.01,29.46
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.85,-0.16,8.82,0.00,0.01,-0.01,29.46
0.85,-0.16,8.82,0.00,0.01,-0.01,29.46
0.86,-0.16,8.82,0.00,0.01,-0.01,29.45
0.85,-0.16,8.83,0.00,0.01,-0.01,29.47
0.86,-0.16,8.83,0.00,0.01,-0.01,29.47
0.87,-0.16,8.83,0.00,0.01,-0.01,29.46
0.86,-0.17,8.82,0.00,0.01,-0.01,29.46
0.85,-0.17,8.82,0.00,0.01,-0.01,29.46
0.85,-0.16,8.82,0.00,0.01,-0.01,29.45
0.85,-0.17,8.81,0.00,0.01,-0.01,29.45
0.86,-0.16,8.84,0.00,0.01,-0.01,29.46
0.86,-0.17,8.84,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.86,-0.16,8.82,0.00,0.01,-0.01,29.46
0.86,-0.18,8.82,0.00,0.01,-0.01,29.47
0.86,-0.16,8.81,0.00,0.01,-0.01,29.46
0.86,-0.16,8.82,0.00,0.01,-0.01,29.47
0.86,-0.16,8.81,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.85,-0.16,8.82,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.85,-0.17,8.83,0.00,0.01,-0.01,29.45
0.85,-0.16,8.83,0.00,0.01,-0.01,29.47
0.86,-0.17,8.82,0.00,0.01,-0.01,29.45
0.86,-0.17,8.80,0.00,0.01,-0.01,29.45
0.85,-0.16,8.82,0.00,0.01,-0.01,29.46
0.86,-0.17,8.82,0.00,0.01,-0.01,29.45
0.86,-0.17,8.83,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.46
0.86,-0.16,8.80,0.00,0.01,-0.01,29.45
0.85,-0.16,8.81,0.00,0.01,-0.01,29.45
0.86,-0.17,8.83,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.46
0.86,-0.18,8.82,0.00,0.01,-0.01,29.46
0.86,-0.17,8.80,0.00,0.01,-0.01,29.46
0.86,-0.17,8.81,0.00,0.01,-0.01,29.46
0.86,-0.17,8.83,0.00,0.01,-0.01,29.46
0.86,-0.16,8.81,0.00,0.01,-0.01,29.47
0.86,-0.17,8.81,0.00,0.01,-0.01,29.45
0.85,-0.17,8.82,0.00,0.01,-0.01,29.46
0.85,-0.17,8.83,0.00,0.01,-0.01,29.46
0.86,-0.16,8.82,0.00,0.01,-0.01,29.45
0.86,-0.16,8.83,0.00,0.01,-0.01,29.45
0.86,-0.16,8.81,0.00,0.01,-0.01,29.45
0.86,-0.16,8.83,0.00,0.01,-0.01,29.45
0.86,-0.17,8.82,0.00,0.01,-0.01,29.44
0.85,-0.17,8.81,0.00,0.01,-0.01,29.46
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.85,-0.16,8.81,0.00,0.01,-0.01,29.45
0.86,-0.16,8.81,0.00,0.01,-0.01,29.44
0.86,-0.16,8.82,0.00,0.01,-0.01,29.45
0.86,-0.17,8.83,0.00,0.01,-0.01,29.44
0.86,-0.16,8.81,0.00,0.01,-0.01,29.45
0.85,-0.18,8.83,0.00,0.01,-0.01,29.46
0.85,-0.17,8.83,0.00,0.01,-0.01,29.45
0.85,-0.18,8.82,0.00,0.01,-0.01,29.44
0.85,-0.17,8.82,0.00,0.01,-0.01,29.45
0.86,-0.17,8.81,0.00,0.01,-0.01,29.46
0.87,-0.17,8.80,0.00,0.01,-0.01,29.44
0.86,-0.17,8.81,0.00,0.01,-0.01,29.45
0.86,-0.17,8.82,0.00,0.01,-0.01,29.47
0.86,-0.17,8.81,0.00,0.01,-0.01,29.45